Firmware Version,Version 2.3 (13),System S/N,200-10008,Associated XDR,12398-1004,,Gain Pot Settings:,A:,7,B:,6,C:,5,D:,5,,,,,,,,,,,,,,,,,,
Date,Time,Log Type,Unit State,Electrical Energy (J),Time Setting (s),Electrical Power (W),Sonication Mode,Error/Reason,Chan A FWD,Chan A REV,Chan B FWD,Chan B REV,Chan C FWD,Chan C REV,Chan D FWD,Chan D REV,LCD Working?,Panic SW Open?,Unit Temperature (C),Cal Factor (A),Cal Factor (B),Cal Factor (C),Cal Factor (D),Delivered Acoustic Energy (J),,Base Ticks (A),Adj Ticks (A),Base Ticks (B),Adj Ticks (B),Base Ticks (C),Adj Ticks (C),Base Ticks (D),Adj Ticks (D)
8/20/2021,14:23:10,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.08,6.85,0.11,6.39,0.11,6.73,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,131.38,,1421,5,1352,28,1299,50,1343,51
8/20/2021,14:23:10,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.09,6.85,0.1,6.44,0.09,6.48,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,132.86,,1421,5,1352,28,1299,50,1343,51
8/20/2021,14:23:10,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.08,6.83,0.11,6.33,0.11,6.55,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,134.34,,1421,5,1352,28,1299,51,1343,51
8/20/2021,14:23:10,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.49,0.08,6.55,0.1,6.29,0.09,6.6,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,135.79,,1421,5,1352,28,1299,52,1343,51
8/20/2021,14:23:10,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,6.54,0.11,6.41,0.11,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,137.26,,1421,5,1352,28,1299,53,1343,51
8/20/2021,14:23:10,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.44,0.08,6.68,0.1,6.5,0.09,6.8,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,138.74,,1421,5,1352,28,1299,53,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.09,6.64,0.12,6.39,0.1,6.84,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,140.22,,1421,5,1352,28,1299,54,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.58,0.08,6.75,0.09,6.43,0.1,6.55,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,141.7,,1421,5,1352,28,1299,54,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.09,6.82,0.11,6.39,0.1,6.55,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,143.18,,1421,5,1352,28,1299,55,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.08,6.7,0.1,6.32,0.1,6.58,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,144.65,,1421,5,1352,28,1299,56,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.44,0.1,6.58,0.11,6.43,0.1,6.73,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,146.12,,1421,5,1352,28,1299,56,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.07,6.75,0.1,6.55,0.1,6.76,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,147.6,,1421,5,1352,28,1299,56,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.09,6.82,0.1,6.46,0.1,6.79,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,149.1,,1421,5,1352,28,1299,56,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.08,6.86,0.1,6.52,0.11,6.62,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,150.59,,1421,5,1352,28,1299,56,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.09,7.02,0.1,6.43,0.09,6.49,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,152.09,,1421,5,1352,27,1299,56,1343,51
8/20/2021,14:23:11,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.67,0.08,6.84,0.11,6.36,0.11,6.51,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,153.57,,1421,5,1352,27,1299,57,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.54,0.08,6.68,0.09,6.48,0.1,6.63,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,155.05,,1421,5,1352,27,1299,57,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.57,0.09,6.73,0.11,6.61,0.1,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,156.54,,1421,5,1352,27,1299,57,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.08,6.8,0.1,6.55,0.1,6.81,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,158.04,,1421,5,1352,27,1299,57,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.1,6.72,0.11,6.5,0.1,6.7,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,159.53,,1421,5,1352,27,1299,57,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.8,0.08,6.85,0.1,6.53,0.1,6.52,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,161.03,,1421,5,1352,27,1299,57,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.68,0.09,6.8,0.11,6.39,0.09,6.57,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,162.52,,1421,5,1352,27,1299,58,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.08,6.54,0.11,6.43,0.11,6.63,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,163.98,,1421,5,1352,27,1299,58,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.51,0.08,6.65,0.1,6.55,0.09,6.73,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,165.46,,1421,5,1352,27,1299,58,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.7,0.11,6.55,0.1,6.78,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,166.96,,1421,5,1352,27,1299,58,1343,51
8/20/2021,14:23:12,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.08,6.69,0.1,6.53,0.1,6.73,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,168.45,,1421,5,1352,27,1299,58,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.71,0.1,6.75,0.11,6.53,0.1,6.47,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,169.93,,1421,5,1352,27,1299,58,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.74,0.08,6.85,0.11,6.38,0.1,6.46,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,171.41,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.09,6.51,0.1,6.41,0.09,6.56,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,172.87,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.56,0.08,6.53,0.11,6.55,0.11,6.68,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,174.35,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.08,6.62,0.09,6.55,0.1,6.72,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,175.83,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.09,6.61,0.12,6.44,0.1,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,177.3,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.07,6.65,0.1,6.53,0.1,6.52,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,178.78,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.67,0.09,6.67,0.1,6.45,0.1,6.52,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,180.26,,1421,5,1352,27,1299,59,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,6.44,0.11,6.33,0.11,6.53,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,181.7,,1421,5,1352,27,1299,60,1343,51
8/20/2021,14:23:13,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.44,0.08,6.41,0.1,6.48,0.09,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,183.16,,1421,5,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.44,0.09,6.57,0.12,6.59,0.1,6.73,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,184.64,,1421,5,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.49,0.07,6.57,0.1,6.55,0.1,6.79,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,186.12,,1421,5,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.55,0.09,6.53,0.11,6.57,0.1,6.63,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,187.6,,1421,5,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.62,0.09,6.68,0.11,6.54,0.11,6.56,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,189.08,,1421,5,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.08,6.64,0.09,6.43,0.1,6.58,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,190.55,,1421,5,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.38,0.09,6.51,0.11,6.55,0.1,6.71,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,192.01,,1421,6,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.07,6.62,0.1,6.63,0.1,6.79,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,193.5,,1421,6,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.08,6.64,0.1,6.61,0.09,6.88,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,194.99,,1421,6,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.56,0.08,6.58,0.11,6.58,0.1,6.81,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,196.48,,1421,6,1352,28,1299,60,1343,51
8/20/2021,14:23:14,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.67,0.08,6.63,0.1,6.64,0.1,6.68,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,197.98,,1421,6,1352,28,1299,60,1343,51
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.09,6.58,0.11,6.45,0.1,6.65,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,199.45,,1421,6,1352,28,1299,60,1343,51
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.37,0.08,6.43,0.11,6.53,0.11,6.78,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,200.91,,1421,7,1352,28,1299,60,1343,51
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.49,0.09,6.58,0.1,6.65,0.09,6.93,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,202.4,,1421,7,1352,28,1299,60,1343,50
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.09,6.63,0.12,6.67,0.1,6.88,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,203.9,,1421,7,1352,28,1299,60,1343,50
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.07,6.62,0.1,6.59,0.1,6.93,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,205.4,,1421,7,1352,28,1299,60,1343,49
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.09,6.74,0.11,6.65,0.1,6.7,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,206.9,,1421,7,1352,28,1299,60,1343,49
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.08,6.75,0.11,6.5,0.11,6.67,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,208.39,,1421,7,1352,28,1299,60,1343,49
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.42,0.08,6.55,0.09,6.52,0.1,6.75,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,209.86,,1421,7,1352,28,1299,60,1343,49
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.39,0.1,6.53,0.1,6.58,0.1,6.87,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,211.34,,1421,8,1352,28,1299,60,1343,49
8/20/2021,14:23:15,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.42,0.08,6.65,0.1,6.65,0.11,6.83,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,212.83,,1421,8,1352,28,1299,60,1343,49
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.08,6.58,0.1,6.59,0.09,6.93,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,214.32,,1421,8,1352,28,1299,60,1343,48
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.58,0.1,6.63,0.11,6.64,0.1,6.7,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,215.82,,1421,8,1352,28,1299,60,1343,48
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.64,0.08,6.72,0.1,6.59,0.11,6.65,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,217.31,,1421,8,1352,28,1299,60,1343,48
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,6.64,0.1,6.46,0.09,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,218.78,,1421,8,1352,28,1299,60,1343,48
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.09,6.59,0.11,6.56,0.1,6.85,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,220.27,,1421,8,1352,28,1299,60,1343,48
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.08,6.76,0.1,6.65,0.11,6.86,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,221.77,,1421,8,1352,28,1299,60,1343,48
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.08,6.81,0.1,6.63,0.09,6.95,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,223.27,,1421,8,1352,28,1299,60,1343,47
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.55,0.09,6.8,0.11,6.65,0.1,6.87,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,224.78,,1421,8,1352,28,1299,60,1343,47
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.71,0.08,6.81,0.1,6.69,0.11,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,226.29,,1421,8,1352,28,1299,60,1343,47
8/20/2021,14:23:16,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.54,0.08,6.8,0.1,6.55,0.09,6.82,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,227.79,,1421,8,1352,28,1299,60,1343,47
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.41,0.1,6.67,0.11,6.65,0.1,6.92,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,229.29,,1421,8,1352,28,1299,60,1343,46
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.08,6.82,0.11,6.73,0.11,6.97,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,230.8,,1421,8,1352,28,1299,60,1343,45
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.08,6.93,0.1,6.75,0.1,6.99,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,232.33,,1421,8,1352,27,1299,60,1343,44
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.62,0.1,6.76,0.11,6.74,0.1,6.99,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,233.85,,1421,8,1352,27,1299,60,1343,43
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.08,6.88,0.1,6.75,0.11,6.66,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,235.37,,1421,8,1352,27,1299,60,1343,43
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.74,0.08,6.89,0.09,6.67,0.1,6.73,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,236.89,,1421,8,1352,27,1299,60,1343,43
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.09,6.65,0.11,6.65,0.1,6.82,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,238.38,,1421,8,1352,27,1299,60,1343,43
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.08,6.73,0.11,6.77,0.11,6.92,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,239.89,,1421,8,1352,27,1299,60,1343,42
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.86,0.09,6.84,0.1,6.95,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,241.42,,1421,8,1352,27,1299,60,1343,41
8/20/2021,14:23:17,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.65,0.09,6.79,0.11,6.81,0.1,6.98,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,242.95,,1421,8,1352,27,1299,60,1343,40
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.75,0.08,6.9,0.1,6.84,0.1,6.7,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,244.47,,1421,8,1352,27,1299,60,1343,40
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.78,0.08,6.98,0.1,6.76,0.09,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,246,,1421,8,1352,26,1299,60,1343,40
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.51,0.1,6.72,0.11,6.64,0.1,6.71,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,247.49,,1421,8,1352,26,1299,60,1343,40
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.08,6.73,0.11,6.77,0.11,6.89,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,249,,1421,8,1352,26,1299,60,1343,40
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.49,0.08,6.82,0.09,6.85,0.1,6.84,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,250.51,,1421,8,1352,26,1299,60,1343,40
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.55,0.1,6.75,0.11,6.83,0.1,6.93,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,252.03,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.08,6.74,0.1,6.89,0.11,6.7,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,253.55,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.75,0.08,6.8,0.09,6.84,0.1,6.62,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,255.06,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.09,6.65,0.1,6.64,0.1,6.6,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,256.55,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:18,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.55,0.08,6.63,0.11,6.7,0.11,6.71,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,258.04,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.08,6.72,0.1,6.83,0.1,6.74,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,259.55,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.6,0.09,6.74,0.11,6.88,0.09,6.86,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,261.06,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.08,6.67,0.12,6.89,0.1,6.77,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,262.58,,1421,8,1352,26,1299,60,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.69,0.07,6.77,0.1,6.93,0.1,6.64,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,264.1,,1421,8,1352,26,1299,59,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.09,6.78,0.1,6.73,0.09,6.71,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,265.6,,1421,8,1352,26,1299,59,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.49,0.09,6.61,0.12,6.75,0.1,6.77,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,267.1,,1421,8,1352,26,1299,59,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.48,0.08,6.77,0.1,6.86,0.1,6.84,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,268.61,,1421,8,1352,26,1299,59,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.09,6.84,0.1,6.89,0.09,6.87,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,270.13,,1421,8,1352,26,1299,59,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.09,6.74,0.11,6.87,0.1,6.88,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,271.64,,1421,8,1352,26,1299,59,1343,39
8/20/2021,14:23:19,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.65,0.08,6.86,0.11,6.92,0.11,6.66,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,273.16,,1421,8,1352,26,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.71,0.08,7.08,0.1,6.65,0.1,6.66,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,274.68,,1421,8,1352,25,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.09,6.79,0.1,6.67,0.09,6.72,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,276.18,,1421,8,1352,25,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.09,6.86,0.12,6.77,0.1,6.84,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,277.69,,1421,8,1352,25,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.08,6.96,0.1,6.86,0.1,6.84,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,279.22,,1421,8,1352,24,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.08,6.83,0.1,6.79,0.1,6.85,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,280.75,,1421,8,1352,24,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.82,0.09,6.83,0.11,6.83,0.1,6.63,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,282.27,,1421,8,1352,24,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.96,0.08,6.93,0.11,6.73,0.11,6.6,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,283.8,,1421,7,1352,23,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.64,0.08,6.67,0.09,6.68,0.1,6.69,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,285.3,,1421,7,1352,23,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.55,0.09,6.64,0.1,6.76,0.09,6.82,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,286.8,,1421,7,1352,23,1299,58,1343,39
8/20/2021,14:23:20,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.62,0.09,6.7,0.12,6.87,0.1,6.8,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,288.31,,1421,7,1352,23,1299,58,1343,39
8/20/2021,14:23:21,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.69,0.08,6.65,0.1,6.88,0.1,6.91,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,289.83,,1421,7,1352,23,1299,58,1343,39
8/20/2021,14:23:21,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.77,0.08,6.65,0.1,6.92,0.1,6.71,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,291.35,,1421,7,1352,23,1299,57,1343,39
8/20/2021,14:23:21,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.85,0.09,6.69,0.11,6.82,0.1,6.71,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,292.87,,1421,7,1352,23,1299,57,1343,39
